fecha,exp_inf_12m,exp_tcn_12m,tcn,ipc,tot,embi,fed_mp,ebp,oil_shock
2017-10-01,3.5077526612696164,800.6367567650246,799.1829950567943,457.32926750850027,443.7029223822517,185.33333333333334,0,-0.20572100948321848,-0.757831623817182
2017-11-01,3.401487858727762,801.0027528481734,801.128109053649,457.712587095865,446.6965764940419,186.14285714285714,-0.00415391,-0.12300728941001736,-1.3442479910069
2017-12-01,3.343477608623742,802.2896869601457,800.3502414384299,458.0834523057201,447.3628651010715,173.5,-0.00754951,-0.18879184630697488,-1.45361902780928
2018-01-01,3.343477608623742,800.6367567650246,795.9339586765539,458.27519888482425,450.8827437440464,159.0952380952381,0.00880772,-0.3951562154760988,-0.648538064209879
2018-02-01,3.2999478263107895,799.4126281227893,795.8701297990498,458.43446850345657,449.02592559394634,173.21052631578948,0,-0.23792450000333276,-0.079277509098909
2018-03-01,3.246719013750141,798.9560449333865,795.4675772819309,458.47424760471307,448.4270554862453,178.85714285714286,-0.02149317,-0.0972272854530285,-0.417804537571768
2018-04-01,3.275756423817229,796.9011781106478,792.4880720486842,458.81070505492954,449.850079682207,173.28571428571428,0,-0.27922656401694,-0.883609538221622
2018-05-01,3.246719013750141,797.2466015974566,795.9186682895804,459.1254826818419,453.19754108693564,189.8181818181818,-0.01121995,-0.1908038267755654,-0.765745248895327
2018-06-01,3.2854336870947276,797.2466015974566,797.0775795252516,459.4566367190001,453.9603059845853,199.71428571428572,0.01737334,0.03248209838860938,0.172814081883761
2018-07-01,3.2999478263107895,797.4188669286011,796.6132977734616,459.54528835144987,454.57754765408714,180.23809523809524,0,-0.12094596478151565,0.771375324265092
2018-08-01,3.2902719675707792,797.2466015974566,799.2799266495088,459.8850660514752,453.22027679891096,182.3913043478261,-0.00281134,-0.08981188156070208,-0.133815086195233
2018-09-01,3.3144598592302086,799.2944547318106,801.7556734789164,460.2004344845058,455.08162787976903,176.68421052631578,-0.01298879,-0.1711741600177128,-0.35561252484153
2018-10-01,3.270917440970469,800.1689978099134,803.539273238699,460.6155030473359,455.40150945552125,179.54545454545453,0,0.009124808934035,0.981986879225484
2018-11-01,3.4401426717332315,802.5516386489007,807.0351823369011,460.9237978187268,446.8408571346261,201.75,-0.00346632,0.15391098742732567,1.77027079300128
2018-12-01,3.4208171329736956,803.689677268507,807.4799593003515,461.21199439497127,440.8608249240256,211.1578947368421,0.0679763,0.35550070560385927,0.726493637476217
2019-01-01,3.362818097998406,804.4626279767338,805.8157905158064,461.3723538933227,442.5653468806729,200.57142857142858,-0.05901055,0.1946686132070352,-3.43356012579648
2019-02-01,3.2854336870947276,804.5588280803529,804.3588982593457,461.4013524979489,444.9336623215285,190.73684210526315,0,0.08558356556973812,-0.286550609592599
2019-03-01,3.246719013750141,803.9157390473238,804.80502963944,461.64159660865323,446.067806453493,188.14285714285714,-0.04714015,-0.10677843889968176,-0.341325013530619
2019-04-01,3.21767316952212,803.9157390473238,805.6487173534836,462.00126925132537,447.210935088178,176.95238095238096,0,0.0151075273700616,-1.09552065401934
2019-05-01,3.212831375152193,804.4786677554191,810.4155483410864,462.38039863601375,445.900579545786,190.3181818181818,-0.03645474,-0.0013020318514636,-0.227025466027446
2019-06-01,3.2563990873262583,805.2933036797567,808.7446337616125,462.82830961781025,439.90883516197624,189.6,-0.04948766,0.027452714759995,0.927790105604535
2019-07-01,3.246719013750141,805.5157731819678,807.3493208056883,463.2696593640988,441.6468732239822,172.22727272727272,0.03283225,-0.02686118771170798,-1.36217589993381
2019-08-01,3.3047854046200422,807.7136638538453,813.544795813407,463.57309723093215,438.3874291937821,187.36363636363637,0,-0.14429469374550297,1.36383738344267
2019-09-01,3.3241333779801936,808.7025470667701,813.056244012407,463.93781807517706,439.9199069084514,175.75,0.03848309,-0.22268410352222023,-2.91342211057994
2019-10-01,3.343477608623742,811.0577421550677,814.2565326600968,464.3995385321179,438.5633118633167,178.8181818181818,-0.01484556,-0.21783191177379213,2.29185362217186
2019-11-01,3.357983326319546,810.6212902619963,813.518671277475,464.70526557864355,441.0530579904097,182.05263157894737,0,-0.16122423081038706,0.471478225845196
2019-12-01,3.3531483208792343,811.3726085970746,812.4454705211108,464.9433081461872,443.3395113918086,171.38095238095238,-0.01184713,-0.27182572324866383,0.0754774286253264
2020-01-01,3.3289697864641856,809.8642843759418,810.7511891861648,464.92501750545443,442.47696953620004,170.76190476190476,0.0028648,-0.23550899900074795,-0.180875779006684
2020-02-01,3.3724869401620894,810.1677747454571,813.6318934623381,465.0465447279335,437.3132716216906,173.10526315789474,0,-0.14779194540011553,2.19564743148613
2020-03-01,3.4739533803896716,815.9803706539636,826.5268148176527,465.4134667241027,418.68552319409866,343.7142857142857,-0.12387972,1.192179703551001,3.87377376469063
2020-04-01,3.343477608623742,818.8689124444201,829.0684233468527,465.4420299801962,406.1069937063256,388.7368421052632,0.00399931,0.6557726021795935,3.1842840927276
2020-05-01,3.0529205034822793,821.6088098632316,825.7415738265504,465.1899203301709,415.06024116168436,337.2,0,0.4137918376490606,-11.135841328256
2020-06-01,2.849027039962743,817.4702882469461,821.3806217842223,465.00891021730854,424.29859487399415,287.3181818181818,-0.03649466,0.05757760929574829,-3.93545617554312
2020-07-01,2.7906953253007867,818.8689124444201,820.538209904105,465.22522309936704,426.13636390891327,271.8636363636364,-0.00626047,-0.15525301668945923,-1.14582114016295
2020-08-01,2.6739297189621514,818.5907481482325,823.9619575234198,465.4292117701652,428.23420386045876,241.04761904761904,0,-0.28017588810038574,-0.650547976268215
2020-09-01,2.6934001240081042,818.8689124444201,823.0072739004172,465.88324054900323,425.25612791676923,254.04761904761904,-0.02468673,0.00753925591437498,0.321861774020997
2020-10-01,2.761516703297339,819.3883941321305,825.1720947635306,466.12757640413935,425.3617229722389,240.71428571428572,0,-0.2025194095610121,-1.60602593295434
2020-11-01,2.7323295648890413,818.8689124444201,820.936487263802,466.18610269990944,428.21360306207595,218.31578947368422,-0.00259943,-0.45972455512475574,0.809530629080633
2020-12-01,2.746924198954486,815.0121531294942,815.1478601145009,466.55315225235273,436.10707471086255,210.0909090909091,0.00982571,-0.4901106358953125,-2.26814400818847
2021-01-01,2.7420595575992217,813.8272638530186,816.1411182026096,466.51354487232936,440.5452524065269,216.78947368421052,0.02124504,-0.6456720903349988,-0.468775688276192
2021-02-01,2.8004196409597344,814.3226750367445,817.6894104894473,466.59366144640745,444.62661640219903,214.1578947368421,0,-0.9458473213095024,-2.12426314638608
2021-03-01,2.8004196409597344,814.757773620177,819.3302671997577,466.9062672294408,446.20222150538007,223.47826086956522,-0.03607688,-0.7390425552575377,1.39382165829433
2021-04-01,2.8830381667877014,816.0518247477505,820.2989988987971,467.3679215836861,445.5126876108248,220.57142857142858,-0.00573966,-0.4797726475246919,-0.883525077187657
2021-05-01,2.8393074501217828,817.8358165605836,822.736548540488,468.4372738972267,447.8395266100138,236.3,0,-0.41527574508263654,-0.129699806697703
2021-06-01,2.941316056834955,818.8272370947859,821.3877121371821,468.57591224162985,453.9227114478166,243.45454545454547,0.04111951,-0.5803101841216538,0.668229863393477
2021-07-01,3.101405352916954,820.2482446576537,825.1648522438728,469.12191090364706,456.4310918001989,267.85714285714283,-0.0098313,-0.5518759843946892,0.297964571236858
2021-08-01,3.1789322489407335,821.0668031162976,826.5821961522149,469.77242481613087,455.74679765341745,277.40909090909093,0,-0.47461704886117606,-1.49667716154961
2021-09-01,3.4304803691990235,821.4059014405535,824.8456734250555,470.2950337641926,459.0649064249915,282.3333333333333,-0.02223421,-0.6445834368910202,-1.00770129896857
2021-10-01,3.58496528936972,821.6088098632316,823.5521553394184,470.6189513164305,466.15261021791434,290.85,0,-0.5243536586141995,0.994348120857529
2021-11-01,3.599436022337605,821.0290242418489,826.9950546197531,471.31089719114084,460.80834949422024,318.15,-0.01083695,-0.45009669841465816,0.188545010562256
2021-12-01,3.7873652428081486,822.2285073872717,828.5959732133952,472.0281977886913,457.2198067599264,346.1818181818182,-0.01855705,-0.4443664206433626,-0.813223587504481
2022-01-01,3.8739828315930644,824.7351037092787,829.4597961968336,473.2223386629573,464.3104592584745,355.4,0.00787136,-0.34971758800384967,-1.86658386073169
2022-02-01,3.979746987406606,824.5384468120747,827.8668400366348,474.2883486629137,468.9752066134668,373,0,-0.2154399646081779,1.05066205900003
2022-03-01,4.2580447535118475,821.6898580913613,824.4208281575899,475.0906816546507,477.38134660076986,365.19354838709677,0.0933366,-0.8658185371036036,-1.82784130404068
2022-04-01,4.325104199431495,822.121009392507,824.4040257988365,476.19512836794166,474.24285458849613,345.3333333333333,0,-0.3235650572074209,-0.69446773586286
2022-05-01,4.955177882924771,824.4596756382498,830.1686653734628,477.1072071984392,478.5786391384614,382.5806451612903,-0.01147572,-0.1245462754009372,-1.17994053523723
2022-06-01,5.164323315183839,824.2756345714478,827.4483974728154,477.8174335275116,480.5199841566515,386.6,0.1561151,0.06874926455742325,-0.521897818138006
2022-07-01,5.638033343610769,830.6472160100585,838.6930849617745,478.834062591094,476.5537789523448,437.06451612903226,-0.00531159,0.01144644498389735,0.625757331605241
2022-08-01,5.9211859631846036,831.1889558230358,837.2868302234092,480.0620770537212,475.0352327800486,398.83870967741933,0,-0.03229178984675229,0.962342830514052
2022-09-01,6.803241039182698,832.9416783939319,839.7487737669167,481.127874812581,472.2418817808471,422.4,0.12571088,0.0223228987081705,0.470450620269244
2022-10-01,7.017883462124649,837.7287238672084,845.971995403075,482.1512824997062,471.12792388658613,470.96774193548384,0,0.10309016906042244,-1.38636110867171
2022-11-01,7.3900807839534215,843.3811582477186,850.3364232846461,483.1205630994213,467.3663868773487,417.3333333333333,-0.08154159,-0.2229780937364354,0.585192702512426
2022-12-01,7.2413680509045255,845.531778769815,847.4293414801015,484.3625393860126,465.7170147436733,381.16129032258067,0.11329518,-0.00279664669967338,-0.703739267728653
2023-01-01,7.436508195530673,845.531778769815,845.5808093010768,485.6669979671601,466.41316896063694,370.03225806451616,0,-0.01298653158069362,-0.510835548716643
2023-02-01,7.027205298533169,845.0946545597311,847.5670183699779,486.7568955293423,460.65317921508876,384.5357142857143,-8.2591e-4,-0.14250536863550867,0.66925971272532
2023-03-01,6.961934188005707,844.3977129084977,846.8204893983343,487.6105942366285,456.697616118608,416.76190476190476,-0.0415491,-0.17531116976167427,0.281200081413696
